term,definition,source_anchor,notes
Proof of Concept (POC),"1. A Proof-of-Concept is to prove or disprove a theory in a non-prod environment using non-prod data. It is a s mall exercise to test a discrete design idea or assumption. An example of a POC is testing whether one technology talks to another. 2. A Proof of Concept is a general approach that involves testing a certain assumption in order to obtain confirmation that the idea is feasible, viable and applicable in practice. In other words, it shows whether the software product or its separate function is suitable for solving a particular business problem. POC helps to avoid possible technical and other problems in the future and allow you to obtain valuable feedback at an early stage of the development cycle, thus reducing unnecessary risks. It is a term with various interpretations in different areas. POC in software development describes distinct processes with different objectives and participant roles. POC may also refer to partial solutions involving a small number of users acting in business roles to establish whether a system satisfies certain requirements. The overall objective of POC is to find solutions to technical problems, such as how systems can be integrated, or throughput can be achieved through a given configuration. In the business world, POC is how startups demonstrate that a product is financially viable. Proof of Concept (POC) - CIO Wiki (cio-wiki.org) 3. A proof of concept often involves a small exercise to test the real-world potential of an incomplete idea. This isn’t about delivering the idea, but demonstrating whether it is feasible. It should be used in the early stages when you first have an instinct about an idea. A proof of concept shows if a product, feature or system can be developed, whilst a prototype shows how it will be developed. For example, a proof of concept might be used to test a technical feature of an online service by quickly building a working model. Proof of concept, prototype, pilot, MVP – what’s in a name? | Nesta",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050223,context: Technology Management
Proponent Secretariat Oversight Committee (PSOC),"The PSOC provides oversight for Information Technology Projects as prescribed by the Project Management Standard. The PSOC validates proposed project business cases and makes recommendations to the CIO on Information Technology Projects proposed for initiation approval. The committee also reviews and recommends Change Control Requests and can accept escalated issues from the IAOC to consider and resolve, or forward their recommendations to the CIO for final resolution.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050224,
Proprietary Specification,"A specification that restricts the acceptable product(s) or service(s) to that of one or more manufacturer(s) or vendor(s). A common example would be the use of a “brand name” specification that would exclude consideration of proposed “equals.” Although all sole source specifications are proprietary, all proprietary specifications are not the sole source. Proprietary items may be available from several distributors through competitive bidding.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050227,
Protocol,"A set of rules. For example, network protocols are rules that enable connectivity and communication.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050228,
Protocol Stack,"A software subsystem that manages the flow of data on a communications channel according to the rules of a particular protocol, for example the TCP/IP protocol. Called a “stack” because it is typically designed as a hierarchy of layers, each supporting the one above and using the one below.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050230,
Prototype,"1. A system that tries to simulate the full system or at least a material part of it. May be completely discarded should a production version follow. 2. A prototype is the visible, tangible or functional manifestation of an idea, which you test with others and learn from at an early stage of the development process. For example, a prototype might be used to test an idea for a service touchpoint – the point of interaction between a citizen and public service. This might be a mockup of a website or a role playing exercise between a citizen and frontline employee to test out a service script. Prototypes should be used when you have a hypothesis about a solution, but there is still uncertainty about how it looks, feels and works. Insights from testing can then be used to improve the idea. By developing and improving the prototype, you can maximize what you learn and refine your idea. This helps you move from a version with little detail or functionality (like a rough draft that illustrates the idea) to a version with much more detail and functionality (giving test-users a better sense of how it works). Prototypes are also a way to engage your stakeholders to develop a shared vision or common ground for a solution. 2. Proof of concept, prototype, pilot, MVP – what’s in a name? | Nesta 1. ; ; ;",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050232,context: Technology Management
Public Cloud,"1. The cloud infrastructure is provisioned for open use by the general public. It may be owned, managed, and operated by a business, academic, or government organization, or some combination of them. It exists on the premises of the cloud provider. 2. Public Cloud is defined as computing services offered by third-party providers over the public Internet, making them available to anyone who wants to use or purchase them. They may be free or sold on-demand, allowing customers to pay only per usage for the CPU cycles, storage, or bandwidth they consume. 1. 2. EA-Solution-Data-Availability-Requirements.pdf (virginia.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050235,"context: General, Hosting Options"
Public Key Infrastructure (PKI),"1. A way to distribute security and encryption keys. 2. The PKI system is responsible for generating and logging certificates issued by the enterprise to resources, subjects, and applications. This also includes the global certificate authority ecosystem and the Federal PKI,4 which may or may not be integrated with the enterprise PKI. This could also be a PKI that is not built upon X.509 certificates. 1. 2. EA-Solution-Data-Availability-Requirements.pdf (virginia.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050237,context: Information Systems Security
Publish & Subscribe,,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/p/#1050239,
Quality,"A composite of attributes (including performance features and characteristics) of the product, process, or service required to satisfy the need for which the project is undertaken.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/q/#1049177,
Quality Assurance (QA),,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/q/#1049191,
Quality Control (QC),,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/q/#1049215,
Quality Management,"A collection of quality policies, plans, procedures, specifications, and requirements is attained through quality assurance (managerial) and quality control (technical).",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/q/#1049241,
Quality of Service,,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/q/#1049266,
Quality of Service (QoS),"The performance of a network service such as throughput, delay, and priority. Some protocols allow packets or streams to include QoS requirements (e.g., ATM).",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/q/#1049287,
Quality Planning,The process of identifying which quality standards are relevant to the project and determining how to satisfy them. The process of monitoring specific project results to determine if they comply with relevant quality standards and identifying ways to eliminate causes of unsatisfactory performance. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/q/#1049314,
RAC (Real Application Cluster),"A component of the Oracle database product that allows a database to be installed across multiple servers. According to Oracle, RAC's shared disk method of clustering databases: increases scalability because servers can easily be added or subtracted to meet current needs, lowers costs because companies don't have to buy high-end servers, and improves availability because if one server fails, another can assume its workload. RAC's shared disk architecture is an unusual approach to database clustering. Most competing database products (such as Microsoft's SQL Server and IBM's DB2 for Windows and Unix environments) use the alternative, which is known as ""shared nothing"" architecture. Shared nothing architecture partitions data and only gives each server access to its own disk subsystem, while shared disk architecture gives all servers access to the entire database. This adds failover capacity to the database, because all servers have access to the whole database. Proponents claim that this capacity increases Oracle's reliability and availability significantly. British Telecom, for example, reported that deploying the product enabled them to cut their failover time from a typical 20 minutes to between 10-60 seconds.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049185,
RAM Mobile Data,"A wireless service. A company jointly owned by RAM Broadcasting, Inc., Ericsson, and BellSouth Corp. that provides a cellular-radio-based packet data service called Mobitex. Competes with Ardis and CDPD. Ericsson encourages others to manufacture compatible equipment (people prefer an open standard). (Taken from O’Reilly.)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049203,
Ransomware,"1. A type of malware from cryptovirology that threatens to publish the victim's data or perpetually block access to it unless a ransom is paid. While some simple ransomware may lock the system in a way which is not difficult for a knowledgeable person to reverse, more advanced malware uses a technique called cryptoviral extortion, in which it encrypts the victim's files, making them inaccessible, and demands a ransom payment to decrypt them. In a properly implemented cryptoviral extortion attack, recovering the files without the decryption key is an intractable problem – and difficult to trace digital currencies such as Ukash or Bitcoin and other cryptocurrency are used for the ransoms, making tracing and prosecuting the perpetrators difficult. 2. Malicious software designed to gain access to files and encrypt data by generating a private-public pair of keys. The data is impossible to decrypt without the private key which is retained by the attacker’s server until the ransom is paid. 1. 2. EA-Solution-Data-Availability-Requirements.pdf (virginia.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049227,"context: Information Systems Security, Software"
Rapid elasticity,"Capabilities can be elastically provisioned and released, in some cases automatically, to scale rapidly outward and inward commensurate with demand. To the consumer, the capabilities available for provisioning often appear to be unlimited and can be appropriated in any quantity at any time.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049253,
Recommended Practices,"Are activities which are normally considered leading edge or exceptional models for others to follow. They have been proven to be successful and sustainable and can be readily adopted by agencies. They may or may not be considered the ultimate ""best practice"" by all readers but for this place and time they are recommended practices and should be used and implemented wherever possible.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049277,
Recovery,Activities beyond the initial crisis period of an emergency or disaster that are designed to return information systems and/or data to normal operating status.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049298,context: General
Recovery Point Objective (RPO),1. The measurement of the point in time to which data must be restored in order to resume processing transactions. Directly related to the amount of data that can be lost between the point of recovery and the time of the last data backup. 2. The maximum tolerable period in which data might be lost from an IT system or service due to a major incident. 1. 2. EA-Solution-Data-Availability-Requirements.pdf (virginia.gov),https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049321,"context: General, Technology Management"
Recovery Time Objective (RTO),"1. The period of time in which systems, applications or functions must be recovered after an outage. 2. The duration of time within which a business process must be restored and a stated service level achieved following a disruption in order to avoid unacceptable consequences associated with a break in service. 1. 2. EA-Solution-Data-Availability-Requirements.pdf (virginia.gov)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049340,"context: General, Technology Management"
Redundant Array of Independent Disk (RAID),A method of organizing small format disk devices to drastically increase I/O bandwidth and improve data availability.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049359,context: General
Relationship,"Context: (Commonwealth Data Management Program). An association between entities that is relevant to the constraints, rules and policies of an agency. Relationships can be thought of as verbs, linking two or more nouns. Examples: A owns relationship between a company and a computer(s), A supervises relationship between a manager and a subordinate(s), A performs relationship between an employee and a task(s), A proved relationship between a mathematician and a theorem (s), an employed relationship between an employee and a job position(s).",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049378,context: General
Remaining Duration (RD),"The time in calendar units, between the data date of the project schedule and the finish date of a schedule activity that has an actual start date. This represents the time needed to complete a schedule activity where the work is in progress. (PMBOK 3RD EDITION) PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049396,context: General
Remote Access,Remote access is the ability to get access to a computer or a network from a remote distance.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049416,context: General
Remote Control,Remote Control is a technology or protocol that displays the screen of another computer (via Internet or network) on the remote user's own screen. The program allows the remote user to use a mouse and keyboard to control the other computer remotely.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049437,context: General
Remote Method Invocation (RMI),A J2EE RPC,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049460,context: General
Remote Online Notarization (RON),"The process of having a state-licensed notary public notarize a document remotely using electronic signature, identity verification, audio-visual and electronic notarial journal and record keeping technologies",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049477,context: General
Remote Procedure Call (RPC),An external form of communication that allows a client to invoke a procedure in a server.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049497,context: General
Repository,A repository is a collection of resources that can be accessed to retrieve information. Repositories often consist of several databases tied together by a common search engine.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049514,context: General
Repudiation,Denial that one did or said something.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049532,context: General
Request for Information (RFI),"An informal document issued when an agency is not aware of the products available in the market which may satisfy its requirements. The use of an RFI does not require a purchase requisition, however a RFI may result in the development of a requisition, or the issuance of an IFB or RFP after an agency determines the types of products that are available which will satisfy its requirements. An RFI cannot be made into an agreement. (DGS - APSPM)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049550,context: General
Request for Proposals,"All documents, whether attached or incorporated by reference, utilized for soliciting proposals; the RFP procedure requires negotiation with offerors (to include prices) as distinguished from competitive bidding when using an Invitation for Bids. (DGS - APSPM)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049568,context: General
Required Log,"An event log containing data considered essential to the analysis and resolution of a cybersecurity incident, sourced from one of the following log types:",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049585,context: Information Systems Security
Requirement(s),"A statement or set of statements that define what the user(s) of a product want that product to do. Generally, it defines what capabilities a product needs to have, based on the needs of the users.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049601,context: General
Requirements,Numbered statements that provide mandatory Enterprise Architecture direction (example: NET-R-01) and strategic components of the Commonwealth’s Enterprise Technical Architecture Technical Component Standards tables which are acceptable activities for current deployments and must be implemented and used for all future deployments.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049618,context: Enterprise Architecture
Requirements Document,A formal document that consists of a statement or set of statements that define product functions and capabilities as set by the end user.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049633,context: General
Reserve,"A provision in the project management plan to mitigate cost and/or schedule risk. Often used with a modifier (e.g., management reserve, contingency reserve) to provide further detail on what types of risk are meant to be mitigated. The specific meaning of the modified term varies by application area.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049647,context: General
Residual Risk,The portion of risk that remains after security measures have been applied.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049661,context: General
Resource,"Skilled human resources (specific disciplines either individually or in crews or teams), equipment, services, supplies, commodities, material, budgets, or funds. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049675,context: General
Resource Leveling,"Any form of schedule network analysis in which scheduling decisions (start and finish dates) are driven by resource constraints (e.g., limited resource availability or difficult-to-manage changes in resource availability levels.) PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049688,context: General
Resource Loading Profiles,Detailed staffing plan including number of personnel by type over time.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049701,context: General
Resource Planning,"Determining what resources (people, equipment, materials) are needed in what quantities to perform project activities.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049714,context: General
Resource pooling,"The provider’s computing resources are pooled to serve multiple consumers using a multi- tenant model, with different physical and virtual resources dynamically assigned and reassigned according to consumer demand. There is a sense of location independence in that the customer generally has no control or knowledge over the exact location of the provided resources but may be able to specify location at a higher level of abstraction (e.g., country, state, or datacenter). Examples of resources include storage, processing, memory, and network bandwidth.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049726,context: General
Resource-Limited Schedule,"A project schedule whose schedule activity, scheduled start dates and scheduled finish dates reflect expected resource availability. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049742,context: General
Responsibility Assignment Matrix (RAM),A structure that relates the project organizational breakdown structure to the work breakdown structure to help ensure that each component of the project’s scope of work is assigned to a responsible person. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049752,context: General
Restoration,Activities designed to return damaged facilities and equipment to operational status.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049768,context: General
Retainage,A portion of a contract payment that is withheld until contract completion to ensure full performance of the contract terms. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049778,context: General
Retention Period,"The amount of time to keep the backup, in days, weeks, months, or years.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049790,context: Technology Management
Return on Investment,A figure of merit used to help make capital investment decisions. ROI is calculated by considering the annual benefit divided by the investment amount. (GAO),https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049802,context: General
Reusable Component,A sub-object derived from an object or a class of objects by taking advantage of inheritance properties. The derived object inherits the instance variables and methods of the super class but may add new instance variables and methods.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049812,context: General
Risk,"Context: (Security). The potential that an event may cause a material negative impact to an asset. Context: (Technology Management). An uncertain event or condition that, if it occurs, has a positive or negative effect on a project’s objectives. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049825,context: General
Risk Acceptance,"A risk response planning technique that indicates that the project team has decided not to change the project management plan to deal with a risk, or is unable to identify any other suitable response strategy. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049836,context: General
Risk Analysis,Context: (Security). A systematic process to identify and quantify risks to information systems and data and to determine the probability of the occurrence of those risks. Context: (Technology Management). A technique to identify and assess factors that may jeopardize the success of a project or achieving a goal. The technique also helps define preventive measures to reduce the probability of these factors from occurring and identify countermeasures to successfully deal with these constraints when they develop. (GAO),https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049847,context: General
Risk Assessment (RA),"Context: (Security). The process of identifying and evaluating risks to assess their potential impact. Context: Technology Management). Review, examination, and judgment of whether or not the identified risks are acceptable.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049856,context: General
Risk Avoidance,A risk response planning technique for a threat that creates changes to the project management plan that are meant to either eliminate the risk or to protect the project objectives from its impact. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049868,context: General
Risk Control,Involves executing the Risk Management Plan in order to respond to risk events over the course of the project.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049879,context: General
Risk Event,A discrete occurrence that may adversely or favorably affect the project.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049889,context: General
Risk Identification,The process of determining which risks might affect the project and documenting their characteristics. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049900,context: General
Risk Management,"Identification and implementation of information security controls in order to reduce risks to an acceptable level. (Context: Technology Management) The process of identifying, analyzing, and responding to risk factors throughout the life of a project and in the best interests of its objectives. The art and science of identifying, analyzing, and responding to risk factors throughout the life of a project and in the best interests of its objectives.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049910,context: Security
Risk Management Plan,The document describing how project risk management will be structured and performed on the project. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049918,
Risk Mitigation,Context: (Security). The continuous process of minimizing risk by applying security measures commensurate with sensitivity and risk. Context: (Technology Management). A risk response planning technique associated with threats that seek to reduce the probability of occurrence or impact of a risk to below an acceptable threshold. (PMBOK 3RD EDITION) PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049927,context: General
Risk Mitigation Plan,The document describing how project risk management will be structured and performed on the project. (PMBOK 3RD EDITION),https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049936,context: General
Risk Statement (also known as Statement of Risk),A description of the current conditions that may lead to a loss or a description of the loss or consequence. (SEI),https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049945,context: General
Roles and Responsibility,Roles represent a distinct set of operations and responsibilities required to perform some particular function that an individual may be assigned. Roles may differ from the individual's business title.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049953,context: General
Router,"1) An attaching device that connects two LAN segments, which use similar or different architectures, at the reference model network layer. 2) (IRM) The combination of hardware and software that links LANs and WANs together.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049961,context: General
Run the Business,"A project portfolio category for projects that support business functionality, deliverables, or processes by correcting or modifying existing assets. These projects do not introduce new functionality.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/r/#1049969,context: General
S-Curve,"Graphic display of cumulative costs, labor hours, or other quantities, plotted against time. The name derives from the S-like shape of the curve (flatter at the beginning and end, steeper in the middle) produced on a project that starts slowly, accelerates, and then tails off.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049208,context: General
Scalability,The ability to expand as higher and higher volumes occur due to high volume operations with a parallel engine.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049234,
Scale-out server solution,"From an application standpoint (e.g., email), the scale-out solution increases resources to the application by adding servers to the cluster of real or virtual servers. The addition of servers increases the number of operating systems supporting the solution.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049258,
Scale-up server solution,,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049281,
Schedule Compression,Shortening the project schedule duration without reducing the project scope. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049302,
Schedule Development,"The process of analyzing schedule activity sequences, schedule activity durations, resource requirements, and schedule constraints to create the project schedule. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049325,context: General
Schedule Network Analysis,"The technique of identifying early and late start dates, as well as early and late finish dates, for the uncompleted portions of project schedule activities. See also Critical Path Method, Program Evaluation and Review Technique, and Graphical Evaluation and Review Technique. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049344,context: General
Schedule Performance Index (SPI),The measure of schedule efficiency on a project. IT is the ratio of earned value (EV) to planned value (PV). The SPI = EV divided by PV. An SPI equal to or greater than one indicates a favorable condition and a value of less than one indicates an unfavorable condition. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049364,context: General
Schedule Variance (SV),A measure of schedule performance on a project. It is the algebraic difference between the earned value (EV) and the planned value (PV). SV = EV minus PV. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049386,context: General
Scope,"The sum of the products, services, and results to be provided as a project. (PMBOK 3RD EDITION)",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049405,context: General
Scope Change,Any change to the project scope. A scope change almost always requires an adjustment to the project cost or schedule. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049424,context: General
Scope Creep,"Adding features and functionality (project scope) without addressing the effects on time, costs, and resources, or without customer approval. PMBOK",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049444,context: General
Scope Definition,The process of developing a detailed project scope statement as the basis for future project decisions. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049465,context: General
Scope Planning,The process of creating a project scope management plan. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049484,context: General
Scope Statement,A document capturing the sum of products and services to be provided as a project. The Scope Statement is part of the Project Plan.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049501,
Scope Verification,The process of formalizing acceptance of the completed project deliverables. PMBOK,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049518,context: General
Script,A configuration file that lets users run or execute certain actions.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049537,context: Software
Search Sitemap,"A specific XML file format used by the state-wide search feature, the agency wide search feature and public Web sites. The search sitemap XML file is utilized by search engines to index content on your website, especially dynamically generated content. The sitemap XML schema standard is located on the WATG site.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049556,context: General
Secrets Management,"Secrets Management: A secrets management system helps to securely encrypt, store, and retrieve credentials for your databases and other services. Instead of hardcoding credentials within application code or environments, a secrets management system will retrieve your credentials whenever needed. A secrets management system helps protect access to IT resources and data by decoupling rotation and management of secrets.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049573,"context: Security, Software, Technology Management"
Secure,"A state that provides adequate protection of information systems and data against compromise, commensurate with sensitivity and risk.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049590,context: General
Secure Digital (SD),"A tiny memory card used to make storage portable among various devices, such as car navigation systems, cellular phones, eBooks, PDAs, smartphones, digital cameras, music players, camcorders, and personal computers. An SD card features a high data transfer rate and low battery consumption, both primary considerations for portable devices. It uses flash memory to provide nonvolatile storage, which means that a power source is not required to retain stored data. An SD card is about the size of a postage stamp and weighs approximately two grams. It is similar in size to a MultiMediaCard (MMC), but smaller than older memory card types such as the SmartMedia card and the CompactFlash card. Both MMC and SD cards provide encryption capabilities for protected content to ensure secure distribution of copyrighted material, such as digital music, video, and eBooks, but SD cards are available with storage capacities as high as 128MB, with a 512MB SD card expected to be available by late 2002. SD cards are more rugged than traditional storage media. They have an operating shock rating (basically, the height you can drop them from and still have them work) of 2,000 Gs, compared to a 100-200 G rating for the mechanical drive of the typical portable computing device. This translates to a drop to the floor from 10 feet, as compared to a single foot for the mechanical disk drive. Both MMC and SD cards use metal connector contacts, instead of the traditional pins-and-plugs, so they aren't as prone to damage during handling. The SD card was jointly developed by Matsushita, SanDisk, and Toshiba.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049606,context: General
Security Information & Event Management (SIEM),A software solution that aggregates and analyzes activity from disparate data sources from across an IT infrastructure. It provides real-time analysis of security alerts generated by applications and network hardware.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049623,context: Information Systems Security
Security Operations Center (SOC),"A centralized function within an organization employing people, processes, and technology to continuously monitor and improve an organization's security posture while preventing, detecting, analyzing, and responding to cybersecurity incidents.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049637,context: Information Systems Security
Security Service,"Compared to monolithic environments, distributed systems create new challenges for the implementation of security. Integrated systems must provide authentication, auditing, authorization, and encryption services that allow a client to conduct a secure communication with a server.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049650,context: General
"Security, Orchestration, Automation, and Response (SOAR)","A stack of capabilities that enable an organization to collect data about security threats and respond to security events without human assistance. The goal of using a SOAR platform is to improve the efficiency of physical and digital security operations through security orchestration, security automation, and security response. Security orchestration connects and integrates with monitoring tools in the environment, such as vulnerability scanners, endpoint protection products, end-user behavior analytics, firewalls, intrusion detection and intrusion prevention systems (IDSes/IPSes), and external threat intelligence feeds. Security automation consumes the data from the orchestrated systems to automatically conduct vulnerability scanning and log analysis. Security response is a set of actions that are carried out once a threat is detected based on an incident playbook.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049662,context: Information Systems Security
Segment,"1) verb, to isolate traffic on a LAN; 2) noun, the LAN devices and media isolated.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049676,context: General
Semantic Markup,"The use of a markup language such as HTML to convey information about the meaning of each element in a document through proper selection of markup elements, and to maintain complete separation between the markup and the visual presentation of the elements contained in the document.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049691,context: Software
Sensitive,Information systems and data are sensitive in direct proportion to the materiality of the adverse effect caused by their compromise.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049704,
Sensitive as to Availability,Application distinction in the CSRM Archer application that includes a calculated monetary value based on data sets and/or business processes.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049718,context: Information Systems Security
Sensitive as to Integrity,A data classification in the CSRM Archer application pertaining to the risk of unauthorized modification or destruction of managed system data and the resulting impact to business processes and/or individuals.,https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049731,context: Information Systems Security
Sensitive Data,"Any data of which the compromise with respect to confidentiality, integrity, and/or availability could adversely affect COV interests, the conduct of Agency programs, or the privacy to which individuals are entitled.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049744,context: General
Sensitive IT Systems,"COV IT systems that store, process, or transmit sensitive data.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049759,context: General
Sensitive Personally Identifiable Information (SPII),"Personally Identifiable Information which if lost, compromised, or disclosed without authorization, could result in substantial harm, embarrassment, inconvenience, or unfairness to an individual. SPII requires stricter handling guidelines because of the increased risk to an individual if the data is inappropriately accessed or compromised. Some categories of PII are sensitive as stand-alone data elements, including your Social Security number (SSN) and driver’s license or state identification number. Other data elements such as citizenship or immigration status, medical information, ethnic, religious, sexual orientation, or lifestyle information, in conjunction with the identity of an individual (directly or indirectly inferred), are also SPII.",https://www.vita.virginia.gov/policy--governance/governance/cov-it-glossary/s/#1049770,
