term,definition,source_anchor,notes
Spidering,the process where hackers familiarize themselves with their targets in order to obtain credentials based on their activity,https://niccs.cisa.gov/resources/glossary#letter-s,"Related Term(s): phishing, smishing, vishing, social engineering"
spillage,,https://niccs.cisa.gov/resources/glossary#letter-s,"Synonym(s): data spill, data breach"
spoofing,Faking the sending address of a transmission to gain illegal [unauthorized] entry into a secure system.,https://niccs.cisa.gov/resources/glossary#letter-s,"Extended Definition: The deliberate inducement of a user or resource to take incorrect action. Note: Impersonating, masquerading, piggybacking, and mimicking are forms of spoofing. | From: CNSSI 4009"
spyware,Software that is secretly or surreptitiously installed into an information system without the knowledge of the system user or owner.,https://niccs.cisa.gov/resources/glossary#letter-s,"Related Term(s): keylogger | From: CNSSI 4009, NIST SP 800-53 Rev 4"
SRD,,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: System Reference Document
STaaS,a practice of using public cloud storage resources to store your data,https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: Storage as a Service
STEM,,https://niccs.cisa.gov/resources/glossary#letter-s,"Acronym Expansion: Science, technology, engineering, and mathematics"
strategic planning and policy development,"In the NICE Framework, cybersecurity work where a person: Applies knowledge of priorities to define an entity.",https://niccs.cisa.gov/resources/glossary#letter-s,From: NICE Framework
subject,"An individual, process, or device causing information to flow among objects or a change to the system state.",https://niccs.cisa.gov/resources/glossary#letter-s,"Extended Definition: An active entity. | Related Term(s): object, access, access control | From: NIST SP 800-53 Rev 4., CNSSI 4009"
supervisory control and data acquisition,A generic name for a computerized system that is capable of gathering and processing data and applying operational controls to geographically dispersed assets over long distances.,https://niccs.cisa.gov/resources/glossary#letter-s,"Related Term(s): Industrial Control System | From: NCSD Glossary, CNSSI 4009"
supply chain,"A system of organizations, people, activities, information and resources, for creating and moving products including product components and/or services from suppliers through to their customers.",https://niccs.cisa.gov/resources/glossary#letter-s,"Related Term(s): supply chain risk management | From: CNSSI 4009, NIST SP 800-53 Rev 4"
supply chain risk management,"The process of identifying, analyzing, and assessing supply chain risk and accepting, avoiding, transferring or controlling it to an acceptable level considering associated costs and benefits of any actions taken.",https://niccs.cisa.gov/resources/glossary#letter-s,"Related Term(s): supply chain | From: DHS Risk Lexicon, CNSSD 505"
Surveilling,"the practice of monitoring computer networks and systems for threats, while surveillance is the act of observing them. In the context of cybersecurity, ""surveillance"" refers to the continuous monitoring of a network to detect and respond to cyberattacks",https://niccs.cisa.gov/resources/glossary#letter-s,
switchport,the physical opening where a data cable can be plugged in,https://niccs.cisa.gov/resources/glossary#letter-s,
Symlink,"a symbolic is a Linux/UNIX link that points to another file or folder on your computer, or a connected file system. Windows has a similar functionality called Shortcut",https://niccs.cisa.gov/resources/glossary#letter-s,
symmetric cryptography,A branch of cryptography in which a cryptographic system or algorithms use the same secret key (a shared secret key).,https://niccs.cisa.gov/resources/glossary#letter-s,"From: CNSSI 4009, SANS"
symmetric encryption algorithm,,https://niccs.cisa.gov/resources/glossary#letter-s,Synonym(s): symmetric cryptography
symmetric key,"A cryptographic key that is used to perform both the cryptographic operation and its inverse, for example to encrypt plaintext and decrypt ciphertext, or create a message authentication code and to verify the code.",https://niccs.cisa.gov/resources/glossary#letter-s,"Extended Definition: Also, a cryptographic algorithm that uses a single key (i.e., a secret key) for both encryption of plaintext and decryption of ciphertext. | Related Term(s): secret key | From: CNSSI 4009"
SysOp,"Responsible for the upkeep and maintenance of servers, networks, and other IT infrastructure.",https://niccs.cisa.gov/resources/glossary#letter-s,Acronym Expansion: System Operator | Related Term(s): DevOp
system administration,"In the NICE Framework, cybersecurity work where a person: Installs, configures, troubleshoots, and maintains server configurations (hardware and software) to ensure their confidentiality, integrity, and availability; also manages accounts, firewalls, and patches; responsible for access control, passwords, and account creation and administration.",https://niccs.cisa.gov/resources/glossary#letter-s,From: NICE Framework
system integrity,"The attribute of an information system when it performs its intended function in an unimpaired manner, free from deliberate or inadvertent unauthorized manipulation of the system.",https://niccs.cisa.gov/resources/glossary#letter-s,"Related Term(s): integrity, data integrity | From: CNSSI 4009"
systems development,"In the NICE Framework, cybersecurity work where a person: Works on the development phases of the systems development lifecycle.",https://niccs.cisa.gov/resources/glossary#letter-s,From: NICE Framework
systems requirements planning,"In the NICE Framework, cybersecurity work where a person: Consults with customers to gather and evaluate functional requirements and translates these requirements into technical solutions; provides guidance to customers about applicability of information systems to meet business needs.",https://niccs.cisa.gov/resources/glossary#letter-s,From: NICE Framework
systems security analysis,"In the NICE Framework, cybersecurity work where a person: Conducts the integration/testing, operations, and maintenance of systems security.",https://niccs.cisa.gov/resources/glossary#letter-s,From: NICE Framework
systems security architecture,"In the NICE Framework, cybersecurity work where a person: Develops system concepts and works on the capabilities phases of the systems development lifecycle; translates technology and environmental conditions (e.g., law and regulation) into system and security designs and processes.",https://niccs.cisa.gov/resources/glossary#letter-s,From: NICE Framework
tabletop exercise,"A discussion-based exercise where personnel meet in a classroom setting or breakout groups and are presented with a scenario to validate the content of plans, procedures, policies, cooperative agreements or other information for managing an incident.",https://niccs.cisa.gov/resources/glossary#letter-t,"From: NCSD Glossary, DHS Homeland Security Exercise and Evaluation Program"
tailored trustworthy space,"A cyberspace environment that provides a user with confidence in its security, using automated mechanisms to ascertain security conditions and adjust the level of security based on the user's context and in the face of an evolving range of threats.",https://niccs.cisa.gov/resources/glossary#letter-t,From: National Science and Technology Council's Trustworthy Cyberspace: Strategic Plan for the Federal Cybersecurity Research and Development Program
targets,"In the NICE Framework, cybersecurity work where a person: Applies current knowledge of one or more regions, countries, non-state entities, and/or technologies.",https://niccs.cisa.gov/resources/glossary#letter-t,From: NICE Framework
technology research and development,"In the NICE Framework, cybersecurity work where a person: Conducts technology assessment and integration processes; provides and supports a prototype capability and/or evaluates its utility.",https://niccs.cisa.gov/resources/glossary#letter-t,From: NICE Framework
test and evaluation,"In the NICE Framework, cybersecurity work where a person: Develops and conducts tests of systems to evaluate compliance with specifications and requirements by applying principles and methods for cost-effective planning, evaluating, verifying, and validating of technical, functional, and performance characteristics (including interoperability) of systems or elements of systems incorporating information technology.",https://niccs.cisa.gov/resources/glossary#letter-t,From: NICE Framework
threat,"A circumstance or event that has or indicates the potential to exploit vulnerabilities and to adversely impact (create adverse consequences for) organizational operations, organizational assets (including information and information systems), individuals, other organizations, or society.",https://niccs.cisa.gov/resources/glossary#letter-t,"Extended Definition: Includes an individual or group of individuals, entity such as an organization or a nation), action, or occurrence. | From: DHS Risk Lexicon, NIPP, CNSSI 4009, NIST SP 800-53 Rev 4"
threat actor,,https://niccs.cisa.gov/resources/glossary#letter-t,Synonym(s): threat agent
threat agent,"An individual, group, organization, or government that conducts or has the intent to conduct detrimental activities.",https://niccs.cisa.gov/resources/glossary#letter-t,"Related Term(s): adversary, attacker | From: DHS Risk Lexicon"
threat analysis,The detailed evaluation of the characteristics of individual threats.,https://niccs.cisa.gov/resources/glossary#letter-t,"Extended Definition: In the NICE Framework, cybersecurity work where a person: Identifies and assesses the capabilities and activities of cyber criminals or foreign intelligence entities; produces findings to help initialize or support law enforcement and counterintelligence investigations or activities. | From: DHS personnel; From NICE Framework"
threat assessment,"The product or process of identifying or evaluating entities, actions, or occurrences, whether natural or man-made, that have or indicate the potential to harm life, information, operations, and/or property.",https://niccs.cisa.gov/resources/glossary#letter-t,"Related Term(s): threat analysis | From: DHS Risk Lexicon and adapted from: CNSSI 4009, NIST SP 800-53, Rev 4"
threatscape,the spectrum of possible cybersecurity threats,https://niccs.cisa.gov/resources/glossary#letter-t,
Threatware,a general term encompassing all types of malicious software on computers and electronic devices,https://niccs.cisa.gov/resources/glossary#letter-t,Related Term(s): disruptionware
ticket,"In access control, data that authenticates the identity of a client or a service and, together with a temporary encryption key (a session key), forms a credential.",https://niccs.cisa.gov/resources/glossary#letter-t,"From: IETF RFC 4120 Kerberos V5, July 2005; Conrad, E., Misenauer, S., & Feldman, J. (2010). CISSP® Study Guide. Burlington, MA: Syngress"
Timestomping,"a technique used in cybersecurity and digital forensics, where attackers modify the timestamps of files and directories on a computer system to hide their actions or impede investigations",https://niccs.cisa.gov/resources/glossary#letter-t,
TMI,,https://niccs.cisa.gov/resources/glossary#letter-t,Acronym Expansion: Talent Management Institute
traffic light protocol,"A set of designations employing four colors (RED, AMBER, GREEN, and WHITE) used to ensure that sensitive information is shared with the correct audience.",https://niccs.cisa.gov/resources/glossary#letter-t,From: US-CERT
TRB,,https://niccs.cisa.gov/resources/glossary#letter-t,Acronym Expansion: Technical Review Board
Trojan,a type of malware that conceals its true content to fool a user into thinking it's a harmless file,https://niccs.cisa.gov/resources/glossary#letter-t,"Related Term(s): Trojan Horse, Trojanize, Trojaning"
trojan horse,"A computer program that appears to have a useful function, but also has a hidden and potentially malicious function that evades security mechanisms, sometimes by exploiting legitimate authorizations of a system entity that invokes the program.",https://niccs.cisa.gov/resources/glossary#letter-t,From: CNSSI 4009
Trojaning,,https://niccs.cisa.gov/resources/glossary#letter-t,"Related Term(s): Trojan, Trojan Horse"
Trojanize,To convert into a Trojan,https://niccs.cisa.gov/resources/glossary#letter-t,"Related Term(s): Trojan, Trojan Horse"
Trojanize,To convert into a Trojan,https://niccs.cisa.gov/resources/glossary#letter-t,"From: Trojan horse, Trojan"
TSA,,https://niccs.cisa.gov/resources/glossary#letter-t,Acronym Expansion: Transportation and Security Administration
Typosquatting,a form of cybersquatting (sitting on sites under someone else's brand or copyright) that targets Internet users who incorrectly type a website address into their web browser,https://niccs.cisa.gov/resources/glossary#letter-t,Related Term(s): DNS Twist
U.S. Citizenship and Immigration Services (CIS),"U.S. Citizenship and Immigration Services (USCIS) is the federal agency within the Department of Homeland Security (DHS) that oversees lawful immigration to the United States. It processes applications for citizenship, green cards, work permits, and humanitarian programs, ensuring secure and orderly immigration processing",https://niccs.cisa.gov/resources/glossary#letter-u,
U.S. Customs and Border Protection (CBP),"U.S. Customs and Border Protection (CBP) is the largest federal law enforcement agency within the Department of Homeland Security (DHS), charged with managing, controlling, and protecting the nation's borders, ports of entry, and air/sea approaches. Established in 2003, its core mission is to prevent terrorists, weapons, contraband, and illegal entries while facilitating legitimate trade and travel.",https://niccs.cisa.gov/resources/glossary#letter-u,
unauthorized access,Any access that violates the stated security policy.,https://niccs.cisa.gov/resources/glossary#letter-u,From: CNSSI 4009
UpSkill,"to provide someone, such as an employee, with more advanced skills through additional education and training",https://niccs.cisa.gov/resources/glossary#letter-u,
URL,,https://niccs.cisa.gov/resources/glossary#letter-u,Acronym Expansion: Uniform Resource Locator
US CERT,,https://niccs.cisa.gov/resources/glossary#letter-u,Acronym Expansion: United States Computer Emergency Readiness Team
USCG,,https://niccs.cisa.gov/resources/glossary#letter-u,Acronym Expansion: U.S. Coast Guard
USDA,,https://niccs.cisa.gov/resources/glossary#letter-u,Acronym Expansion: Department of Agriculture
USSS,,https://niccs.cisa.gov/resources/glossary#letter-u,Acronym Expansion: U.S. Secret Service
Variational Autoencoder,"In machine learning, a variational autoencoder (VAE) is an artificial neural network architecture introduced by Diederik P. Kingma and Max Welling in 2013. It is part of the families of probabilistic graphical models and variational Bayesian methods.",https://niccs.cisa.gov/resources/glossary#letter-v,"Extended Definition: In addition to being seen as an autoencoder neural network architecture, variational autoencoders can also be studied within the mathematical formulation of variational Bayesian methods, connecting a neural encoder network to its decoder through a probabilistic latent space (for example, as a multivariate Gaussian distribution) that corresponds to the parameters of a variational distribution."
Virtualization,"creating virtual representations of servers, storage, networks, and other physical machines",https://niccs.cisa.gov/resources/glossary#letter-v,
virus,"A computer program that can replicate itself, infect a computer without permission or knowledge of the user, and then spread or propagate to another computer.",https://niccs.cisa.gov/resources/glossary#letter-v,Related Term(s): macro virus | From: CNSSI 4009
vishing,"a hacking technique of defrauding target's over the phone, enticing them to divulge sensitive information",https://niccs.cisa.gov/resources/glossary#letter-v,Related Term(s): Phishing
VTI,,https://niccs.cisa.gov/resources/glossary#letter-v,Acronym Expansion: Virtual Tunnel Interface
VTM,,https://niccs.cisa.gov/resources/glossary#letter-v,Acronym Expansion: Vulnerability and Threat Management.
vulnerability,A characteristic or specific weakness that renders an organization or asset (such as information or an information system) open to exploitation by a given threat or susceptible to a given hazard.,https://niccs.cisa.gov/resources/glossary#letter-v,"Extended Definition: Characteristic of location or security posture or of design, security procedures, internal controls, or the implementation of any of these that permit a threat or hazard to occur. Vulnerability (expressing degree of vulnerability): qualitative or quantitative expression of the level of susceptibility to harm when a threat or hazard is realized. | Related Term(s): weakness | From: DHS Risk Lexicon, CNSSI 4009, NIST SP 800-53 Rev 4"
vulnerability assessment and management,"In the NICE Framework, cybersecurity work where a person: Conducts assessments of threats and vulnerabilities, determines deviations from acceptable configurations, enterprise or local policy, assesses the level of risk, and develops and/or recommends appropriate mitigation countermeasures in operational and non-operational situations.",https://niccs.cisa.gov/resources/glossary#letter-v,From: NICE Framework
wardriving,attackers searching for wireless networks with vulnerabilities while moving around an area in a moving vehicle,https://niccs.cisa.gov/resources/glossary#letter-w,
Wargaming,an interactive technique that immerses potential cyber incident responders in a simulated cyber scenario,https://niccs.cisa.gov/resources/glossary#letter-w,
weakness,"A shortcoming or imperfection in software code, design, architecture, or deployment that, under proper conditions, could become a vulnerability or contribute to the introduction of vulnerabilities.",https://niccs.cisa.gov/resources/glossary#letter-w,"Related Term(s): vulnerability | From: ITU-T X.1520 CWE, FY 2013 CIO FISMA Reporting Metrics"
Weaponeering,a term borrowed from military doctrine that refers to the process of analyzing target vulnerabilities and matching them with specific cyber capabilities (weapons) to achieve a desired effect or objective,https://niccs.cisa.gov/resources/glossary#letter-w,"Extended Definition: Application to Cyber: In the cyber domain, the principles are analogous:
<ul>
<li>Target Analysis: Identifying and characterizing critical systems, networks, or data (targets) and their vulnerabilities.</li>
<li>Capability Matching: Selecting or developing the most appropriate cyber ""weapon"" (e.g., malware, exploit, or a specific technique) to exploit those vulnerabilities.</li>
<li>Effect Estimation: Predicting the intended outcome (e.g., disruption, denial, degradation, destruction, or manipulation of data/systems) and assessing potential unintended consequences or ""collateral damage"".</li>
<li>Planning: Integrating the selected cyber capabilities into a broader operational plan to achieve strategic or tactical objectives.</li>
</ul>"
Weaponization,an attacker creates malware or malicious payloads to use against the target by designing new forms of malware. Modifying existing programs to better match the vulnerabilities they're trying to exploit,https://niccs.cisa.gov/resources/glossary#letter-w,
Weaponize,to develop an exploit against a vulnerability into an attack tool that can be deployed against a target,https://niccs.cisa.gov/resources/glossary#letter-w,
white team,A group responsible for refereeing an engagement between a Red Team of mock attackers and a Blue Team of actual defenders of information systems.,https://niccs.cisa.gov/resources/glossary#letter-w,"Related Term(s): Blue Team, Red Team | From: CNSSI 4009"
whitebox,a form of testing that is performed with knowledge of a target system's internals,https://niccs.cisa.gov/resources/glossary#letter-w,Related Term(s): Blackbox
WiCyS,,https://niccs.cisa.gov/resources/glossary#letter-w,Acronym Expansion: Women in CyberSecurity
Win-DDoS,"a novel cybersecurity attack technique that weaponizes legitimate, public-facing Windows Domain Controllers (DCs) to form a powerful, stealthy distributed denial-of-service (DDoS) botnet",https://niccs.cisa.gov/resources/glossary#letter-w,"Extended Definition: Discovered by SafeBreach researchers in August 2025, it exploits fundamental vulnerabilities in Windows' Remote Procedure Call (RPC) and Lightweight Directory Access Protocol (LDAP) to launch high-impact attacks without requiring credentials, malware installation, or code execution on the target systems | Related Term(s): DDoS"
work factor,"An estimate of the effort or time needed by a potential adversary, with specified expertise and resources, to overcome a protective measure.",https://niccs.cisa.gov/resources/glossary#letter-w,From: CNSSI 4009
worm,"A self-replicating, self-propagating, self-contained program that uses networking mechanisms to spread itself.",https://niccs.cisa.gov/resources/glossary#letter-w,From: CNSSI 4009
XaaS,a general category of services related to cloud computing and remote access,https://niccs.cisa.gov/resources/glossary#letter-x,Acronym Expansion: Anything as a service
