"term","definition","source_anchor","notes"
"AWS SDK for .NET","AWS SDK for .NET is a software development kit that provides .NET API operations for AWS services including [Amazon S3](#amazons3), [Amazon EC2](#ec2), [IAM](#IAM), and more. You can download the SDK as multiple service-specific packages on NuGet. See also [https://aws.amazon.com/sdk-for-net/](https://aws.amazon.com/sdk-for-net/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdkdotnet",""
"SDK for C\+\+","AWS SDK for C\+\+ is a software development kit that provides C\+\+ APIs for many AWS services including [Amazon S3](#amazons3), [Amazon EC2](#ec2), [DynamoDB](#dynamodb), and more. The single, downloadable package includes the AWS C\+\+ library, code examples, and documentation. See also [https://aws.amazon.com/sdk-for-cpp/](https://aws.amazon.com/sdk-for-cpp/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdkcpp",""
"SDK for Go","AWS SDK for Go is a software development kit for integrating your Go application with the full suite of AWS services. See also [https://aws.amazon.com/sdk-for-go/](https://aws.amazon.com/sdk-for-go/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdkgo",""
"SDK for Java","AWS SDK for Java is a software development kit that provides Java API operations for many AWS services including [Amazon S3](#amazons3), [Amazon EC2](#ec2), [DynamoDB](#dynamodb), and more. The single, downloadable package includes the AWS Java library, code examples, and documentation. See also [https://aws.amazon.com/sdk-for-java/](https://aws.amazon.com/sdk-for-java/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdkjava",""
"SDK for JavaScript in Node.js","AWS SDK for JavaScript in Node.js is a software development kit for accessing AWS services from JavaScript in Node.js. The SDK provides JavaScript objects for AWS services, including [Amazon S3](#amazons3), [Amazon EC2](#ec2), [DynamoDB](#dynamodb), and [Amazon SWF](#swf). The single, downloadable package includes the AWS JavaScript library and documentation. See also [https://docs.aws.amazon.com/sdk-for-javascript/v2/developer-guide/](https://docs.aws.amazon.com/sdk-for-javascript/v2/developer-guide/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdkjavanodejs",""
"SDK for JavaScript in the Browser","AWS SDK for JavaScript in the Browser is a software development kit for accessing AWS services from JavaScript code running in the browser. Authenticate users through Facebook, Google, or Login with Amazon using web identity federation. Store application data in [DynamoDB](#dynamodb), and save user files to [Amazon S3](#amazons3). See also [https://docs.aws.amazon.com/sdk-for-javascript/v2/developer-guide/](https://docs.aws.amazon.com/sdk-for-javascript/v2/developer-guide/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdkjavabrowser",""
"SDK for PHP","AWS SDK for PHP is a software development kit and open-source PHP library for integrating your PHP application with AWS services such as [Amazon S3](#amazons3), [Amazon Glacier](#glacier), and [DynamoDB](#dynamodb). See also [https://aws.amazon.com/sdk-for-php/](https://aws.amazon.com/sdk-for-php/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdkphp",""
"SDK for Python (Boto3)","AWS SDK for Python (Boto3) is a software development kit for using Python to access AWS services such as [Amazon EC2](#ec2), [Amazon EMR](#AmazonElasticMapReduce), [Amazon EC2 Auto Scaling](#AutoScaling), [Kinesis](#AmazonKinesis), or [Lambda](#lambda). See also [http://boto.readthedocs.org/en/latest/](http://boto.readthedocs.org/en/latest/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdkpython",""
"SDK for Ruby","AWS SDK for Ruby is a software development kit for accessing AWS services from Ruby. The SDK provides Ruby classes for many AWS services including [Amazon S3](#amazons3), [Amazon EC2](#ec2), [DynamoDB](#dynamodb) and more. The single, downloadable package includes the AWS Ruby Library and documentation. See also [https://aws.amazon.com/sdk-for-ruby/](https://aws.amazon.com/sdk-for-ruby/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdkruby",""
"SDK for Rust","AWS SDK for Rust is a software development kit that provides APIs and utilities for developers. It enables Rust applications to integrate with AWS services such as Amazon S3 and Amazon EC2.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdk-for-rust",""
"SDK for Swift","AWS SDK for Swift is a software development kit that provides support for accessing AWS infrastructure and services using the Swift language.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sdk-for-swift",""
"search API","[CloudSearch](#cloudSearch): The API that you use to submit search requests to a [search domain](#searchdomain).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#searchapi",""
"search domain","[CloudSearch](#cloudSearch): Encapsulates your searchable data and the search instances that handle your search requests. You typically set up a separate Amazon CloudSearch domain for each different collection of data that you want to search.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#searchdomain",""
"search domain configuration","[CloudSearch](#cloudSearch): A domain's indexing options, [analysis schemes](#analysisscheme), [expressions](#expression), [suggesters](#suggester), access policies, and scaling and availability options.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#domainconfig",""
"search enabled","[CloudSearch](#cloudSearch): An index field option that enables the field data to be searched.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#searchenabled",""
"search endpoint","[CloudSearch](#cloudSearch): The URL that you connect to when sending search requests to a search domain. Each Amazon CloudSearch domain has a unique search endpoint that remains the same for the life of the domain.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#searchendpoint",""
"search index","[CloudSearch](#cloudSearch): A representation of your searchable data that facilitates fast and accurate data retrieval.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#searchindex",""
"search instance","[CloudSearch](#cloudSearch): A compute [resource](#resource) that indexes your data and processes search requests. An Amazon CloudSearch domain has one or more search instances, each with a finite amount of RAM and CPU resources. As your data volume grows, more search instances or larger search instances are deployed to contain your indexed data. When necessary, your index is automatically partitioned across multiple search instances. As your request volume or complexity increases, each search partition is automatically replicated to provide additional processing capacity.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#searchinstance",""
"search request","[CloudSearch](#cloudSearch): A request that's sent to an Amazon CloudSearch domain's search endpoint to retrieve documents from the index that match particular search criteria.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#searchrequest",""
"search result","[CloudSearch](#cloudSearch): A document that matches a search request. Also referred to as a *search hit*.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#searchresult",""
"secret access key","A key that's used with the [access key ID](#accesskeyID) to cryptographically sign programmatic AWS requests. Signing a request identifies the sender and prevents the request from being altered. You can generate secret access keys for your [AWS account](#account), individual IAM [users](#AWSUser) and temporary sessions.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SecretAccessKey",""
"Secrets Manager","AWS Secrets Manager is a service for securely encrypting, storing, and rotating credentials for databases and other services. See also [https://aws.amazon.com/secrets-manager/](https://aws.amazon.com/secrets-manager/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#secretsmanager",""
"security group","A named set of allowed inbound network connections for an instance. (Security groups in [Amazon VPC](#vpc) also include support for outbound connections.) Each security group consists of a list of protocols, ports, and IP address ranges. A security group can apply to multiple instances, and multiple groups can regulate a single instance.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SecurityGroup",""
"Security Hub CSPM","AWS Security Hub CSPM is a service that provides a comprehensive view of the security state of your AWS resources. Security Hub CSPM collects security data from AWS accounts and services and helps you analyze your security trends to identify and prioritize the security issues across your AWS environment. See also [https://aws.amazon.com/security-hub/](https://aws.amazon.com/security-hub/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#securityhub",""
"sender","The person or entity sending an email message.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sender",""
"Sender ID","A Microsoft controlled version of [SPF](#SPF). An email authentication and anti-spoofing system. For more information about Sender ID, see [Sender ID](http://wikipedia.org/wiki/Sender_ID) in Wikipedia.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SenderID",""
"sending limits","The [sending quota](#sendingquota) and [maximum send rate](#maximumsendrate) that are associated with every [Amazon SES](#SES) account.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sendinglimits",""
"sending quota","The maximum number of email messages that you can send using [Amazon SES](#SES) in a 24-hour period.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sendingquota",""
"AWS Serverless Application Repository","AWS Serverless Application Repository is a managed repository that teams, organizations, and individual developers can use to store and share reusable applications, and assemble and deploy serverless architectures in powerful new ways. See also [https://aws.amazon.com/serverless/serverlessrepo/](https://aws.amazon.com/serverless/serverlessrepo/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#serverlessrepo",""
"server-side encryption (SSE)","The [encrypting](#encrypt) of data at the server level. [Amazon S3](#amazons3) supports three modes of server-side encryption: SSE-S3, where Amazon S3 manages the keys; SSE-C, where the customer manages the keys; and SSE-KMS, where [AWS KMS](#awskms) manages keys.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#server_side_encryption",""
"Service Catalog","AWS Service Catalog is a web service that helps organizations create and manage catalogs of IT services that are approved for use on AWS. These IT services can include everything from virtual machine images, servers, software, and databases to complete multitier application architectures. See also [https://aws.amazon.com/servicecatalog/](https://aws.amazon.com/servicecatalog/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#servicecatalog",""
"service control policy","[Organizations](#awsorganizations): A policy-based control that specifies the services and actions that users and roles can use in the accounts that the service control policy (SCP) affects.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#service-control-policy",""
"service endpoint","See [endpoint](#endpoint).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#service_endpoint",""
"service health dashboard","A webpage showing up-to-the-minute information about AWS service availability. The dashboard is located at [http://status.aws.amazon.com/](http://status.aws.amazon.com/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#servicehealthdashboard",""
"AWS Service Management Connector","AWS Service Management Connector enables customers to provision, manage, and operate AWS resources and capabilities in familiar IT Service Management (ITSM) tooling. See also [https://aws.amazon.com/service-management-connector](https://aws.amazon.com/service-management-connector/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#service-management-connector",""
"Service Quotas","A service for viewing and managing your quotas easily and at scale as your AWS workloads grow. Quotas, also referred to as limits, are the maximum number of resources that you can create in an AWS account.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#servicequotas",""
"service role","An [IAM](#IAM) [role](#role) that grants permissions to an AWS service so it can access AWS [resources](#resource). The policies that you attach to the service role determine which AWS resources the service can access and what it can do with those resources.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#servicerole",""
"Amazon SES","Amazon Simple Email Service is a simple and cost-effective email solution for applications. See also [https://aws.amazon.com/ses](https://aws.amazon.com/ses/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SES",""
"session","The period when the temporary security credentials that are provided by [AWS STS](#STS) allow access to your AWS account.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#session",""
"SHA","Secure Hash Algorithm. SHA1 is an earlier version of the algorithm, which AWS has replaced with SHA256.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SHA",""
"shard","[OpenSearch Service](#AmazonElasticsearchService): A partition of data in an index. You can split an index into multiple shards, which can include primary shards (original shards) and replica shards (copies of the primary shards). Replica shards provide failover. This means that, if a cluster node that contains a primary shard fails, a replica shard is promoted to a primary shard. Replica shards also can handle requests.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#shard",""
"shared AMI","An [Amazon Machine Image (AMI)](#AmazonMachineImage) that a developer builds and makes available for others to use.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sharedAMI",""
"Shield","AWS Shield is a service that helps to protect your resources—such as Amazon EC2 instances, Elastic Load Balancing load balancers, Amazon CloudFront distributions, and Route 53 hosted zones—against DDoS attacks. AWS Shield is automatically included at no extra cost beyond what you already pay for AWS WAF and your other AWS services. For added protection against DDoS attacks, AWS offers AWS Shield Advanced. See also [https://aws.amazon.com/shield](https://aws.amazon.com/shield/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#shield",""
"shutdown action","[Amazon EMR](#AmazonElasticMapReduce): A predefined bootstrap action that launches a script that runs a series of commands in parallel before terminating the job flow.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#shutdownaction",""
"signature","Refers to a *digital signature*, which is a mathematical way to confirm the authenticity of a digital message. AWS uses signatures to authenticate the requests you send to our web services. For more information, to [https://aws.amazon.com/security](https://aws.amazon.com/security/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#signature",""
"SIGNATURE file","[Import/Export](#ImportExport): A file that you copy to the root directory of your storage device. The file contains a job ID, manifest file, and a signature.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SIGNATUREfile",""
"Signature Version 4","Protocol for authenticating inbound API requests to AWS services in all AWS Regions.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sig_v_4",""
"Signer","AWS Signer is a fully managed code-signing service used to ensure the authenticity and integrity of an AWS customer's code.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#signer",""
"Silk","Amazon Silk is a next-generation web browser that's available only on Fire OS tablets and phones. Built on a split architecture that divides processing between the client and the AWS Cloud, Amazon Silk creates a faster, more responsive mobile browsing experience.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#silk",""
"Simple Mail Transfer Protocol","See [SMTP](#smtp).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SMTP_full",""
"Simple Object Access Protocol","See [SOAP](#SOAP).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SOAP_full",""
"SimSpace Weaver","AWS SimSpace Weaver is a managed service that you can use to build and run large-scale spatial simulations in the AWS Cloud. See also [https://aws.amazon.com/simspaceweaver/](https://aws.amazon.com/simspaceweaver/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SimSpaceWeaver",""
"SIMS recipe","See [item-to-item similarities (SIMS) recipe](#item-to-item-similarities).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SIMS_recipe",""
"single sign-on","An authentication scheme that allows users to sign in one time to access multiple applications and websites. The service name AWS Single Sign-On is now AWS IAM Identity Center. See also [IAM Identity Center](#aws-sso).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#single_sign-on",""
"Single-AZ DB instance","A standard (non-Multi-AZ) [DB instance](#dbinstance) that's deployed in one [Availability Zone](#AZ), without a standby replica in another Availability Zone. See also [Multi-AZ deployment](#multiAZ).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#singleAZ",""
"Site-to-Site VPN","AWS Site-to-Site VPN is a fully managed service that you can use to establish Internet Protocol security (IPsec) VPN connections between your AWS networks and your on-premises networks. See also [https://aws.amazon.com/vpn/site-to-site-vpn](https://aws.amazon.com/vpn/site-to-site-vpn/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#site-to-site-vpn",""
"sloppy phrase search","A search for a phrase that specifies how close the terms must be to one another to be considered a match.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sloppyphrasesearch",""
"AWS SMS","AWS Server Migration Service is a service that combines data collection tools with automated server replication to speed the migration of on-premises servers to AWS. See also [https://aws.amazon.com/server-migration-service](https://aws.amazon.com/server-migration-service/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#server-migration-service",""
"SMTP","Simple Mail Transfer Protocol. The standard that's used to exchange email messages between internet hosts for the purpose of routing and delivery.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#smtp",""
"snapshot","[Amazon EBS](#EBS): A backup of your [volumes](#volume) that's stored in [Amazon S3](#amazons3). You can use these snapshots as the starting point for new Amazon EBS volumes or to protect your data for long-term durability. See also [DB snapshot](#DBSnapshot).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#snapshot",""
"Snowball","AWS Snowball is a petabyte-scale data transport solution that uses devices that are secure to transfer large amounts of data into and out of the AWS Cloud. See also [https://aws.amazon.com/snowball](https://aws.amazon.com/importexport/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#snowball",""
"Amazon SNS","Amazon Simple Notification Service is a web service that applications, users, and devices can use to instantly send and receive notifications from the cloud. See also [https://aws.amazon.com/sns](https://aws.amazon.com/sns/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SNS",""
"SOAP","Simple Object Access Protocol. An XML-based protocol that you can use to exchange information over a particular protocol (for example, HTTP or SMTP) between applications. See also [REST](#REST). See also [WSDL](#WSDL).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SOAP",""
"soft bounce","A temporary email delivery failure such as one resulting from a full mailbox.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#softbounce",""
"software VPN","A software appliance-based VPN connection over the internet.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#softwarevpn",""
"solution","[Amazon Personalize](#amazonpersonalize): The recipe, customized parameters, and trained models (solution versions) that can be used to generate recommendations. See also [recipe](#persrecipe). See also [solution version](#solution-version). See also [recommendations](#recommendations).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#solution",""
"solution version","[Amazon Personalize](#amazonpersonalize): A trained model that you create as part of a solution in Amazon Personalize. You deploy a solution version in a campaign to generate recommendations. See also [solution](#solution). See also [campaign](#campaign). See also [recommendations](#recommendations).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#solution-version",""
"sort enabled","[CloudSearch](#cloudSearch): An index field option that enables a field to be used to sort the search results.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sortenabled",""
"sort key","An attribute used to sort the order of partition keys in a composite primary key (also known as a *range attribute*). See also [partition key](#partition-key). See also [primary key](#primary-key).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sort-key",""
"source/destination checking","A security measure to verify that an [EC2 instance](#ec2instance) is the origin of all traffic that it sends and the ultimate destination of all traffic that it receives. In other words, this measure verifies that the instance isn't relaying traffic. By default, source/destination checking is turned on. For instances that function as gateways, such as [Amazon VPC](#vpc) [NAT](#nat) instances, source/destination checking must be disabled.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#sourcedestinationchecking",""
"spam","Unsolicited bulk emails.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#spam",""
"spamtrap","An email address that's set up by an anti-[spam](#spam) entity. This email address isn't for correspondence but rather for monitoring unsolicited emails. This is also called a *honeypot*.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#spamtrap",""
"SPF","Sender Policy Framework. A standard for authenticating email.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SPF",""
"SPICE","A robust in-memory engine that is part of [Amazon Quick](#quicksight-gloss). Engineered for the cloud, SPICE (Super-fast, Parallel, In-memory Calculation Engine) uses a combination of storage and in-memory technologies. It uses these to get faster results from interactive queries and advanced calculations on large datasets. SPICE automatically replicates data for high availability. SPICE makes it possible for Amazon Quick to support hundreds of thousands of simultaneous analyses across a variety of data sources.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#spice",""
"Spot Instance","A type of [EC2 instance](#ec2instance) that you can bid on to use unused [Amazon EC2](#ec2) capacity.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SpotInstance",""
"Spot price","The price for a [Spot Instance](#SpotInstance) at any given time. If your maximum price exceeds the current price and your restrictions are met, [Amazon EC2](#ec2) launches instances on your behalf.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SpotPrice",""
"SQL injection match condition","[AWS WAF](#awswaf): An attribute that specifies the part of web requests (such as a header or a query string) that AWS WAF inspects for malicious SQL code. Based on the specified conditions, you can configure AWS WAF to allow or block web requests to an AWS [resource](#resource), such as an [Amazon CloudFront](#AmazonCF) distribution.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SQLinjectionmatchcondition",""
"Amazon SQS","Amazon Simple Queue Service is a reliable and scalable hosted queues for storing messages as they travel between computers. See also [https://aws.amazon.com/sqs](https://aws.amazon.com/sqs/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonSimpleQueueService",""
"Amazon SWF","Amazon Simple Workflow Service is a fully managed service that helps developers build, run, and scale background jobs that have parallel or sequential steps. Amazon SWF functions similar to a state tracker and task coordinator in the AWS Cloud. See also [https://aws.amazon.com/swf/](https://aws.amazon.com/swf/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#swf",""
"SSE","See [server-side encryption (SSE)](#server_side_encryption).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SSE_abbrev",""
"SSL","Secure Sockets Layer See also [Transport Layer Security (TLS)](#transportlayersecurity).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#ssl",""
"stack","[CloudFormation](#CloudFormation): A collection of AWS resources that you create and delete as a single unit. [OpsWorks](#opsworks): A set of instances that you manage collectively, typically because they have a common purpose such as serving PHP applications. A stack serves as a container and handles tasks that apply to the group of instances as a whole, such as managing applications and cookbooks.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#stack",""
"station","[CodePipeline](#AWSCodePipeline): A portion of a pipeline workflow where one or more actions are performed.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#stage",""
"station","A place at an AWS facility where your AWS Import/Export data is transferred on to, or off of, your storage device.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#station",""
"statistic","One of five functions of the values submitted for a given [sampling period](#SamplingPeriod). These functions are `Maximum`, `Minimum`, `Sum`, `Average`, and `SampleCount`.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#statistic",""
"stem","The common root or substring shared by a set of related words.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#stems",""
"stemming","The process of mapping related words to a common stem. This enables matching on variants of a word. For example, a search for ""horse"" could return matches for horses, horseback, and horsing, as well as horse. [CloudSearch](#cloudSearch) supports both dictionary based and algorithmic stemming.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#stemming",""
"step","[Amazon EMR](#AmazonElasticMapReduce): A single function applied to the data in a [job flow](#jobflow). The sum of all steps comprises a job flow.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#step",""
"Step Functions","AWS Step Functions is a web service that coordinates the components of distributed applications as a series of steps in a visual workflow. See also [https://aws.amazon.com/step-functions/](https://aws.amazon.com/step-functions/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AWSStepFunctions",""
"step type","[Amazon EMR](#AmazonElasticMapReduce): The type of work done in a step. There are a limited number of step types, such as moving data from [Amazon S3](#amazons3) to [Amazon EC2](#ec2) or from Amazon EC2 to Amazon S3.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#steptype",""
"sticky session","A feature of the [ELB](#ELB) load balancer that binds a user's session to a specific application instance. This is so that all requests that are coming from the user during the session are sent to the same application instance. By contrast, a load balancer defaults to route each request independently to the application instance with the smallest load.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#stickysession",""
"stopping","The process of filtering stop words from an index or search request.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#stopping",""
"stopword","A word that isn't indexed and is automatically filtered out of search requests because it's either insignificant or so common that including it results in too many matches to be useful. Stopwords are language specific.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#stopword",""
"Storage Gateway","AWS Storage Gateway is a hybrid cloud storage service that provides on-premises access to virtually unlimited cloud storage. See also [AWS Storage Gateway](https://aws.amazon.com/storagegateway/?nc2=h_ql_prod_st_sg).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#storagegateway",""
"streaming","[Amazon EMR](#AmazonElasticMapReduce): A utility that comes with [Hadoop](#Hadoop) that you can use to develop MapReduce executables in languages other than Java. [CloudFront](#AmazonCF): The ability to use a media file in real time—as it's transmitted in a steady stream from a server.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#streaming",""
"streaming distribution","A special kind of [distribution](#distribution) that serves streamed media files using a Real Time Messaging Protocol (RTMP) connection.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#streamingdistribution",""
"Streams","See [Kinesis Data Streams](#AmazonKinesisStreams).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#streams",""
"string match condition","[AWS WAF](#awswaf): An attribute that specifies the strings that AWS WAF searches for in a web request, such as a value in a header or a query string. Based on the specified strings, you can configure AWS WAF to allow or block web requests to an AWS [resource](#resource), such as a [CloudFront](#AmazonCF) distribution.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#stringmatchcondition",""
"string-to-sign","Before you calculate an [HMAC](#HMAC) signature, you first assemble the required components in a canonical order. The preencrypted string is the string-to-sign.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#string-to-sign",""
"strongly consistent read","A read process that returns a response with the most up-to-date data. This data reflects the updates from all previous write operations that were successful—regardless of the Region. See also [data consistency](#data-consistency). See also [eventual consistency](#eventualconsistency). See also [eventually consistent read](#eventually-consistent-read).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#strongly-consistent-read",""
"structured query","Search criteria that are specified using the [CloudSearch](#cloudSearch) structured query language. You use the structured query language to construct compound queries that use advanced search options and combine multiple search criteria using Boolean operators.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#structuredquery",""
"AWS STS","AWS Security Token Service is a web service for requesting temporary, limited-privilege credentials for [IAM](#IAM) users or for users that you authenticate ([federated users](#fed_identity)). See also [https://aws.amazon.com/iam/](https://aws.amazon.com/iam/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#STS",""
"subnet","A segment of the IP address range of a [Amazon VPC](#vpc) that an [EC2 instance](#ec2instance) can be attached to. You can create subnets to group instances according to security and operational needs.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#subnet",""
"Subscription button","An HTML-coded button that provides a simple way to charge customers a recurring fee.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#Subscriptionbutton",""
"suggester","[CloudSearch](#cloudSearch): Specifies an index field for getting autocomplete suggestions and options that can enable fuzzy matches and control how suggestions are sorted.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#suggester",""
"suggestions","Documents that contain a match for the partial search string in the field that's designated by the [suggester](#suggester). [CloudSearch](#cloudSearch) suggestions include the document IDs and field values for each matching document. To be a match, the string must match the contents of the field starting from the beginning of the field.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#suggestions",""
"Sumerian","Amazon Sumerian is a set of tools for creating and running high-quality 3D, augmented reality (AR), and virtual reality (VR) applications on the web. See also [https://aws.amazon.com/sumerian/](https://aws.amazon.com/sumerian/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#AmazonSumerian",""
"supported AMI","An [Amazon Machine Image (AMI)](#AmazonMachineImage) similar to a [paid AMI](#paidAMI), except that the owner charges for additional software or a service that customers use with their own AMIs.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#supportedAMI",""
"SWF","See [Amazon SWF](#swf).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#SWF_abbrev",""
"symmetric encryption","[Encryption](#encrypt) that uses a private key only. See also [asymmetric encryption](#asymmetric_encryption).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#symmetric_encryption",""
"synchronous bounce","A type of [bounce](#bounce) that occurs while the email servers of the [sender](#sender) and [receiver](#receiver) are actively communicating.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#synchronousbounce",""
"synonym","A word that's the same or nearly the same as an indexed word and that likely produces the same results when specified in a search request. For example, a search for ""Rocky Four"" or ""Rocky 4"" likely returns the fourth *Rocky* movie. You can do this by designating that `four` and `4` are synonyms for `IV`. Synonyms are language specific.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#synonym",""
